"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude" 
"787","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 21:23:52,FALSE,NA,"977294886750904321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LancsLassEmma",310,TRUE,FALSE,NA,NA
"788","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 21:18:08,FALSE,NA,"977293440793837569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rachel1383",310,TRUE,FALSE,NA,NA
"789","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 21:17:46,FALSE,NA,"977293351098740737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","City_Chick69",310,TRUE,FALSE,NA,NA
"790","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 21:15:54,FALSE,NA,"977292881034661889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Smhumm",310,TRUE,FALSE,NA,NA
"791","RT @KCupdate: Thank you to British Airways for an inspirational talk with our L3 Aviation students in the Commercial Services School #briti…",FALSE,0,NA,2018-03-23 21:11:29,FALSE,NA,"977291769061806080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","properjob57",5,TRUE,FALSE,NA,NA
"792","People often take the piss about my air miles obsession. 

Ah well, I’m OK with that, because we’ve just booked a f… https://t.co/nd79C09BT3",FALSE,3,NA,2018-03-23 21:08:09,TRUE,NA,"977290929898999809",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2121challenge",0,FALSE,FALSE,NA,NA
"793","RT @willfmofficial: Unexpected crazy blast through London to Heathrow to make a rearranged flight to NY Thanks @British_Airways for making…",FALSE,0,NA,2018-03-23 21:07:18,FALSE,NA,"977290716987711488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","WilliamfmGreece",49,TRUE,FALSE,NA,NA
"794","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:58:15,FALSE,NA,"977288438801158146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zoeeyy00",310,TRUE,FALSE,NA,NA
"795","RT @willfmofficial: Unexpected crazy blast through London to Heathrow to make a rearranged flight to NY Thanks @British_Airways for making…",FALSE,0,NA,2018-03-23 20:49:15,FALSE,NA,"977286173176598530",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","THEWILLFMMX",49,TRUE,FALSE,NA,NA
"796","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:47:02,FALSE,NA,"977285614142984193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ROXY666",310,TRUE,FALSE,NA,NA
"797","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:43:41,FALSE,NA,"977284770693636097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reina_Essex",310,TRUE,FALSE,NA,NA
"798","#BritishAirways reconoce brecha salarial entre hombres y mujeres https://t.co/nNB3hs3OvU #23Mar https://t.co/8LWLFLfGE5",FALSE,0,NA,2018-03-23 20:42:01,FALSE,NA,"977284354656399361",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DiariodeCaracas",0,FALSE,FALSE,NA,NA
"799","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:36:11,FALSE,NA,"977282886389915648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeedsSar",310,TRUE,FALSE,NA,NA
"800","RT @realhackneylife: @HeathrowAirport always ready for you... to stand in-line. @britishairways #britishairways great way to start a quick…",FALSE,0,NA,2018-03-23 20:33:46,FALSE,NA,"977282274847805440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stingraytwo",1,TRUE,FALSE,NA,NA
"801","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:25:26,FALSE,NA,"977280180338163719",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovepopsie",310,TRUE,FALSE,NA,NA
"802","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:25:15,FALSE,NA,"977280134695800834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathc4",310,TRUE,FALSE,NA,NA
"803","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:22:11,FALSE,NA,"977279363166109697",NA,"<a href=""http://google.com"" rel=""nofollow"">travel_wordpress</a>","guynesher123",310,TRUE,FALSE,NA,NA
"804","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:22:05,FALSE,NA,"977279336947466240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","russbrownnose81",310,TRUE,FALSE,NA,NA
"805","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:21:40,FALSE,NA,"977279230433112064",NA,"<a href=""http://www.google.com"" rel=""nofollow"">Feltmaster9000</a>","feltmaster9000",310,TRUE,FALSE,NA,NA
"806","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:21:32,FALSE,NA,"977279199844052992",NA,"<a href=""http://www.google.com"" rel=""nofollow"">JeckFelt</a>","JFeltmen",310,TRUE,FALSE,NA,NA
"807","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:21:31,FALSE,NA,"977279195922415616",NA,"<a href=""http://www.google.com"" rel=""nofollow"">Winner Winner Chickn Dinner</a>","winnerx2chicken",310,TRUE,FALSE,NA,NA
"808","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:21:01,FALSE,NA,"977279068042297345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","oxGenieLovesxo",310,TRUE,FALSE,NA,NA
"809","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:20:33,FALSE,NA,"977278949142224901",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1kevbanham",310,TRUE,FALSE,NA,NA
"810","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:19:58,FALSE,NA,"977278805902594052",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kloubear88",310,TRUE,FALSE,NA,NA
"811","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:19:12,FALSE,NA,"977278609814671360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaisyRainb0ws",310,TRUE,FALSE,NA,NA
"812","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-23 20:19:09,FALSE,NA,"977278599156944897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaisyRainb0ws",930,TRUE,FALSE,NA,NA
"813","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:18:03,FALSE,NA,"977278320814501888",NA,"<a href=""http://google.com"" rel=""nofollow"">a432676874578</a>","mich3lle_b",310,TRUE,FALSE,NA,NA
"814","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-23 20:17:41,FALSE,NA,"977278229848428544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZoeC94",310,TRUE,FALSE,NA,NA
"815","#BritishAirways #ClubEurope #Boeing767-300   https://t.co/bPtqXF71oA via @YouTube",FALSE,0,NA,2018-03-23 20:17:21,FALSE,NA,"977278143701704707",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImperatoreChico",0,FALSE,FALSE,NA,NA
"816","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-23 20:15:44,FALSE,NA,"977277739819413504",NA,"<a href=""http://www.google.com"" rel=""nofollow"">Feltmaster9000</a>","feltmaster9000",930,TRUE,FALSE,NA,NA
"817","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-23 20:15:39,FALSE,NA,"977277719447654400",NA,"<a href=""http://www.google.com"" rel=""nofollow"">Winner Winner Chickn Dinner</a>","winnerx2chicken",930,TRUE,FALSE,NA,NA
"818","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-23 20:15:39,FALSE,NA,"977277718885629952",NA,"<a href=""http://www.google.com"" rel=""nofollow"">JeckFelt</a>","JFeltmen",930,TRUE,FALSE,NA,NA
"819","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 20:15:25,FALSE,NA,"977277659414695943",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanHamill1987",32,TRUE,FALSE,NA,NA
"820","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-23 20:15:21,FALSE,NA,"977277640649461760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanHamill1987",930,TRUE,FALSE,NA,NA
"821","#Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winn… https://t.co/37a8d3BMYn",FALSE,148,NA,2018-03-23 20:15:06,TRUE,NA,"977277577604853760",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","quotethisprojuk",310,FALSE,FALSE,NA,NA
"822","RT @KCupdate: Thank you to British Airways for an inspirational talk with our L3 Aviation students in the Commercial Services School #briti…",FALSE,0,NA,2018-03-23 20:10:30,FALSE,NA,"977276420123701250",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JulieHoos",5,TRUE,FALSE,NA,NA
"823","""support"" agents who don't care and/or have trouble comprehending what you're conveying. #britishairways #avios #frustratedcustomer #robbed",FALSE,0,"Ace_K_82",2018-03-23 19:39:28,FALSE,"977268611931717632","977268612967747585","946229649717080064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ace_K_82",0,FALSE,FALSE,NA,NA
"824","RT @nerminselimic: The only photograph of #Concorde flying at Mach 2 (1,350 mph). Taken from a RAF Tornado fighter jet in 1985. https://t.c…",FALSE,0,NA,2018-03-23 19:24:31,FALSE,NA,"977264850429796352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SebastianTijl",4,TRUE,FALSE,NA,NA
"825","@British_Airways sorry to say, but your new website is bloody awful!! #britishairways",FALSE,0,"British_Airways",2018-03-23 19:06:55,FALSE,NA,"977260418719764480","18332190","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OhDeepJoy",0,FALSE,FALSE,NA,NA
"826","Tonight's #britishairways flight expected to arrive in #Bermuda at 8pm and expected to depart at 9:40pm to #LGW.",FALSE,2,NA,2018-03-23 18:54:56,FALSE,NA,"977257403895943168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BermudaSkyport",0,FALSE,FALSE,NA,NA
"827","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 18:41:03,FALSE,NA,"977253910816743424",NA,"<a href=""http://www.rotolastaminchia.co.uk"" rel=""nofollow"">laminchiaedecisamenterotta</a>","silviaz80",32,TRUE,FALSE,NA,NA
"828","Great news! British Airways resume their direct service to #Lima, starting this Sunday. #MachuPicchu has never been… https://t.co/UMxHCVgz0D",FALSE,1,NA,2018-03-23 18:41:02,TRUE,NA,"977253907574509568",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","JLA_UK",0,FALSE,FALSE,NA,NA
"829","@HeathrowAirport always ready for you... to stand in-line. @britishairways #britishairways great way to start a qui… https://t.co/dJqvgAkMTI",FALSE,1,"HeathrowAirport",2018-03-23 18:40:06,TRUE,NA,"977253669971296256","20823928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realhackneylife",1,FALSE,FALSE,NA,NA
"830","British Airways 747-400 G-CIVU taxis past another at San Francisco International Airport #sfo #ksfo #britishairways… https://t.co/BsVpzSfGOp",FALSE,4,NA,2018-03-23 18:25:18,TRUE,NA,"977249945228062722",NA,"<a href=""http://opennav.com"" rel=""nofollow"">OpenNav</a>","opennav",0,FALSE,FALSE,NA,NA
"831","RT @KCupdate: Thank you to British Airways for an inspirational talk with our L3 Aviation students in the Commercial Services School #briti…",FALSE,0,NA,2018-03-23 18:12:03,FALSE,NA,"977246613742784512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KC_BTECsport",5,TRUE,FALSE,NA,NA
"832","Thank you to British Airways for an inspirational talk with our L3 Aviation students in the Commercial Services Sch… https://t.co/tDxkR0UOyD",FALSE,8,NA,2018-03-23 18:05:08,TRUE,NA,"977244872028708866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KCupdate",5,FALSE,FALSE,NA,NA
"833","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 17:58:05,FALSE,NA,"977243097397649413",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WitchyJune",32,TRUE,FALSE,NA,NA
"834","RT @SueNavy: Please help to find Rabbity!

My little 8yr old girl left her ‘Rabbity’ (and purple jacket), at Paris Orly international bagga…",FALSE,0,NA,2018-03-23 17:30:55,FALSE,NA,"977236260984115200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeChilton",1,TRUE,FALSE,NA,NA
"835","Could British Airways explain what a confirmed ticket is as apparently for my flight BA 0441 from AMS to LHR it mea… https://t.co/o8zNmhA648",FALSE,0,NA,2018-03-23 17:22:05,TRUE,NA,"977234038250508289",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rcc399",0,FALSE,FALSE,NA,NA
"836","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-23 17:15:49,FALSE,NA,"977232459963273218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kieran__Victor",930,TRUE,FALSE,NA,NA
"837","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 16:48:52,FALSE,NA,"977225677735890945",NA,"<a href=""http://scassacazzocolbotto.co.uk"" rel=""nofollow"">fdffsfdfsdfsfsfsddf</a>","Igor_Mizzi",32,TRUE,FALSE,NA,NA
"838","#BritishAirways reveals #genderpaygap lower than #EasyJet and other rivals | https://t.co/lyTVamoFIO #aviation #airlines",FALSE,1,NA,2018-03-23 16:30:50,FALSE,NA,"977221141591986178",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AnnaRoffey",0,FALSE,FALSE,NA,NA
"839","#BritishAirways reveals #genderpaygap lower than #EasyJet and other rivals | https://t.co/YvUO9aUr4O #aviation #airlines",FALSE,1,NA,2018-03-23 16:30:50,FALSE,NA,"977221141394837504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","aviationlawwire",0,FALSE,FALSE,NA,NA
"840","When you have been stuck on #britishairways flight for 3hours and it’s hot as hell in the cabin @British_Airways",FALSE,0,NA,2018-03-23 16:28:45,FALSE,NA,"977220617618542592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngieAsiedu",0,FALSE,FALSE,NA,NA
"841","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 16:09:50,FALSE,NA,"977215855355486209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","helenwiggles",32,TRUE,FALSE,NA,NA
"842","Did you know that this app is FREE for traders and contractors in the UK? 
Do you know anyone who needs more jobs?… https://t.co/SdsWG0K27k",FALSE,2,NA,2018-03-23 15:53:02,TRUE,NA,"977211625966104577",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","quotethisprojuk",1,FALSE,FALSE,NA,NA
"843","Don't forget to enter our #competition to #win a #holiday to #India. Enter at https://t.co/Cvb7jlQsMS… https://t.co/kFE9dbxzeM",FALSE,1,NA,2018-03-23 15:52:38,TRUE,NA,"977211528997990401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrightsunTravel",0,FALSE,FALSE,NA,NA
"844","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 15:37:38,FALSE,NA,"977207750840274946",NA,"<a href=""http://www.forteforteminchia.co.uk"" rel=""nofollow"">cihaiscassatolaminchia</a>","mammanna56",32,TRUE,FALSE,NA,NA
"845","G54310 BRITISH AIRWAYS 787-8 1/100. NOW IN STOCK! $314.95 each. Order yours today!   https://t.co/lCa1x27J09… https://t.co/VzOv1hzOg3",FALSE,1,NA,2018-03-23 15:27:06,TRUE,NA,"977205102284017664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AIRPLANESHOP",0,FALSE,FALSE,NA,NA
"846","Please help to find Rabbity!

My little 8yr old girl left her ‘Rabbity’ (and purple jacket), at Paris Orly internat… https://t.co/jseLNsBgiM",FALSE,2,NA,2018-03-23 15:20:31,TRUE,NA,"977203443206156288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SueNavy",1,FALSE,FALSE,NA,NA
"847","Today we are at the British Airways check in rest area at T3, raising awareness about Plane Saver! 

#planesaver… https://t.co/fOOb5gVxdF",FALSE,2,NA,2018-03-23 15:12:21,TRUE,NA,"977201387800064002",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","planesavercu",0,FALSE,FALSE,NA,NA
"848","Across the water on a '747 - calling America... https://t.co/MsBTJcDu2o #747400 #boeing #britishairways #jfk #lhr #lounge #tripreport",FALSE,0,NA,2018-03-23 14:58:27,FALSE,NA,"977197892359413762",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","miles_around",0,FALSE,FALSE,NA,NA
"849","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 14:54:22,FALSE,NA,"977196863454511105",NA,"<a href=""http://google.com"" rel=""nofollow"">travel_wordpress</a>","guynesher123",32,TRUE,FALSE,NA,NA
"850","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 14:51:29,FALSE,NA,"977196138129428481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dancer2712",32,TRUE,FALSE,NA,NA
"851","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 14:38:33,FALSE,NA,"977192881655111681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BuftonR",32,TRUE,FALSE,NA,NA
"852","#britishairways #arlanda #travelswithaniphone #iphonephotography https://t.co/OSBZAmSdro https://t.co/aEaTIB2tkD",FALSE,0,NA,2018-03-23 14:36:02,FALSE,NA,"977192251079254018",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","phil_male",0,FALSE,FALSE,NA,NA
"853","RT @JohnHelix1: I'm looking for a breathtakingly beautiful lady that was on #BritishAirways flight #BA6410 #CapeTown - #Johannesburg , Sun…",FALSE,0,NA,2018-03-23 14:33:03,FALSE,NA,"977191497765449729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReneKukard",23,TRUE,FALSE,NA,NA
"854","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 14:32:38,FALSE,NA,"977191394833063936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meisafairy",32,TRUE,FALSE,NA,NA
"855","@British_Airways landed at 1352.hrs on flight BA0815 still sat here waiting for loading Team on remote stand!!!… https://t.co/6Q9Z2DGgIb",FALSE,0,"British_Airways",2018-03-23 14:29:04,TRUE,NA,"977190497340018689","18332190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TristanClee",0,FALSE,FALSE,NA,NA
"856","#britishairways #DisabilityRights #Disability #DisabilityGo #Travel https://t.co/halIr48XUX",FALSE,0,NA,2018-03-23 14:15:35,FALSE,NA,"977187104873680897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AfCamphill",0,FALSE,FALSE,NA,NA
"857","RT @quotethisprojuk: #WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England  #UK…",FALSE,0,NA,2018-03-23 14:06:57,FALSE,NA,"977184931209244673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kloubear88",32,TRUE,FALSE,NA,NA
"858","#BAdservice #worstairlineever #BAsucks #worstfuckingairline #britishairways https://t.co/FWZRy2XJwt",FALSE,1,NA,2018-03-23 14:03:16,FALSE,NA,"977184005316587520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triniwilliams",0,FALSE,FALSE,NA,NA
"859","#WIN the next 500£ B&amp;Q gift voucher for April 25. 
How? Simply download our free app. 

#uk #UKBizLunch  #England… https://t.co/la1GdVvzc0",FALSE,19,NA,2018-03-23 13:43:02,TRUE,NA,"977178913494487041",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","quotethisprojuk",32,FALSE,FALSE,NA,NA
"860","@raynardlawson @British_Airways Wish I’d taken photos of the filth on my plane. No wonder it was crawling with bugs… https://t.co/23avx7V2SX",FALSE,0,"raynardlawson",2018-03-23 13:34:53,TRUE,"976444891520741376","977176860667858945","1934018053","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nataliabibby",0,FALSE,FALSE,NA,NA
"861","My day job is so hard sometimes had to position to Seychelles via Abu Dhabi. Operating the first @British_Airways f… https://t.co/kazxtoQx9j",FALSE,7,NA,2018-03-23 13:04:00,TRUE,NA,"977169088878432257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CliffordAgius",0,FALSE,FALSE,NA,NA
"862","#britishairways : l'imbarco è possibile attraverso la scansione biometrica del volto. @British_Airways @SITAonline… https://t.co/vkp8rmkQal",FALSE,2,NA,2018-03-23 13:00:04,TRUE,NA,"977168100788289537",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Easyviaggio",0,FALSE,FALSE,NA,NA
"863","#Manchester #VisitManchester #UKtrip #UnitedKingdom #UKtravel #english #englishpubs #fullenglishbreakfast #ManUtd… https://t.co/IgTdKUCfve",FALSE,0,NA,2018-03-23 12:46:02,TRUE,NA,"977164569020915712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","airports_hotels",0,FALSE,FALSE,NA,NA
"864","Our Cabin Crew &amp; Aviation students recently got to visit British Airways Training Academy to take part in a 'Wet Dr… https://t.co/eV9BDfBRET",FALSE,2,NA,2018-03-23 12:30:31,TRUE,NA,"977160663113043968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolihullCollege",0,FALSE,FALSE,NA,NA
